130	0.0116672	-0.363998	0.0483732	skull	6.41E-08
131	0.00687912	-0.363756	0.0488899	skull	6.16E-08
132	0.0101212	-0.35613	-0.101793	skull	5.41E-08
133	0.0130142	-0.358588	-0.102274	skull	4.86E-08
134	0.0064115	-0.358057	-0.102503	skull	6.79E-08
135	0.013737	-0.354367	-0.100593	skull	9.20E-08
136	0.0116995	-0.359304	0.0486109	skull	6.50E-08
137	0.00687938	-0.35882	0.049086	skull	5.91E-08
138	0.00674212	-0.353499	-0.100919	skull	6.91E-08
139	0.0125037	-0.349615	-0.0973634	skull	8.28E-08
140	0.00710575	-0.349258	-0.097501	skull	6.97E-08
141	0.00547512	-0.419156	-0.0551332	skull	3.88E-08
142	0.0116154	-0.354499	0.0486445	skull	6.38E-08
143	0.00682125	-0.353951	0.0489997	skull	5.99E-08
144	0.0119868	-0.346936	-0.0924198	skull	7.92E-08
145	0.0069445	-0.346543	-0.0921219	skull	7.36E-08
146	0.0128331	-0.345908	-0.0876738	skull	8.72E-08
147	0.00744988	-0.345231	-0.0874163	skull	6.32E-08
148	0.0133645	-0.344957	-0.0833946	skull	9.84E-08
149	0.007723	-0.344096	-0.0835185	skull	7.50E-08
150	0.010369	-0.342605	-0.0776609	skull	5.92E-08
151	0.0139119	-0.343993	-0.0793451	skull	7.88E-08
152	0.00707913	-0.342865	-0.0795701	skull	6.29E-08
153	0.0129182	-0.342725	-0.0759056	skull	5.93E-08
154	0.0117109	-0.349529	0.0482446	skull	6.85E-08
155	0.00679987	-0.348823	0.0485161	skull	7.47E-08
156	0.006758	-0.341754	-0.0757394	skull	6.02E-08
157	0.0114701	-0.34134	-0.0725968	skull	7.97E-08
158	0.00700063	-0.340802	-0.0718764	skull	8.02E-08
159	0.0112584	-0.340041	-0.0687174	skull	1.19E-07
160	0.0066795	-0.339744	-0.0679274	skull	9.41E-08
161	0.0023795	-0.422458	-0.0213384	skull	9.90E-08
162	0.0116378	-0.344747	0.0473804	skull	6.41E-08
163	0.00725675	-0.343998	0.0475184	skull	6.67E-08
164	0.0120197	-0.340928	0.0461049	skull	6.93E-08
165	0.007523	-0.340514	0.0461185	skull	5.87E-08
166	0.0122832	-0.337622	0.0445184	skull	9.20E-08
167	0.00714437	-0.337404	0.0444639	skull	1.04E-07
168	0.0116985	-0.333463	0.0425401	skull	1.02E-07
169	0.00688775	-0.333234	0.0425069	skull	1.24E-07
170	0.0117288	-0.329417	0.0401826	skull	6.60E-08
171	0.00677038	-0.329256	0.0403455	skull	6.53E-08
172	0.0113471	-0.326305	0.0374955	skull	8.23E-08
173	0.00636888	-0.326341	0.0376664	skull	7.37E-08
174	0.00635037	-0.321062	0.0324726	skull	5.36E-08
175	0.00460362	-0.322243	0.0324861	skull	5.77E-08
176	0.00348087	-0.319898	0.0313787	skull	4.19E-08
177	0.0108364	-0.324267	0.0348054	skull	7.34E-08
178	0.00579675	-0.324132	0.0346196	skull	7.84E-08
179	0.0110042	-0.32235	0.0332594	skull	8.91E-08
180	0.0070485	-0.318071	0.0316695	skull	7.22E-08
181	0.00358362	-0.316533	0.0300136	skull	9.61E-08
182	0.0111985	-0.319521	0.032439	skull	5.45E-08
183	0.00531075	-0.310144	-0.000481375	skull	2.05E-08
184	0.00371863	-0.312346	-0.00125975	skull	6.01E-09
185	0.00704188	-0.31042	-0.00315813	skull	2.92E-08
186	0.00392175	-0.309343	0.00156187	skull	3.12E-08
187	0.00650475	-0.310919	0.0268135	skull	1.15E-07
188	0.00349125	-0.312826	0.0274275	skull	7.60E-08
189	0.0105383	-0.316539	0.0312935	skull	5.24E-08
190	0.0105675	-0.312783	0.029254	skull	7.35E-08
191	0.00837987	-0.307414	0.0003095	skull	7.95E-08
192	0.00976587	-0.304937	0.00668863	skull	2.60E-07
193	0.0107581	-0.304086	0.0130954	skull	2.71E-07
194	0.0112424	-0.305355	0.0187343	skull	2.59E-07
195	0.0114041	-0.308321	0.0248211	skull	1.35E-07
196	0.0154413	-0.419429	-0.045034	skull	7.33E-08
197	0.016093	-0.419856	-0.0405823	skull	9.27E-08
198	0.0166917	-0.420379	-0.0353849	skull	1.01E-07
199	0.016733	-0.420351	-0.0302023	skull	9.72E-08
200	0.0166379	-0.420402	-0.0256534	skull	8.99E-08
201	0.0168254	-0.420563	-0.0208347	skull	8.75E-08
202	0.0169406	-0.42015	-0.0159418	skull	8.85E-08
203	0.0165907	-0.42013	-0.0122866	skull	3.98E-08
204	0.016127	-0.420594	-0.0064345	skull	6.25E-08
205	0.0179756	-0.420091	-0.0100445	skull	5.09E-08
206	0.0156691	-0.420138	-0.00192388	skull	5.67E-08
207	0.0145191	-0.419239	0.00374037	skull	4.25E-08
208	0.016987	-0.419063	0.00123288	skull	4.10E-08
209	0.0166439	-0.415177	-0.0637169	skull	5.02E-08
210	0.017669	-0.413916	-0.0670058	skull	6.16E-08
211	0.0170315	-0.416091	-0.059726	skull	8.85E-08
212	0.0177523	-0.41697	-0.0552796	skull	8.89E-08
213	0.0185561	-0.417531	-0.050558	skull	1.09E-07
214	0.0191214	-0.417785	-0.0459626	skull	8.76E-08
215	0.0201524	-0.418077	-0.041226	skull	1.14E-07
216	0.0210001	-0.418543	-0.0356929	skull	1.10E-07
217	0.0207821	-0.418615	-0.0303272	skull	9.87E-08
218	0.0204871	-0.418864	-0.0258614	skull	6.65E-08
219	0.0204086	-0.41902	-0.0217676	skull	7.30E-08
220	0.0203473	-0.418789	-0.017235	skull	7.47E-08
221	0.0198915	-0.419143	-0.0130453	skull	4.63E-08
222	0.0182421	-0.417988	0.00447825	skull	6.23E-08
223	0.0176868	-0.416841	0.00902462	skull	6.96E-08
224	0.0158249	-0.41477	0.0150287	skull	5.53E-08
225	0.0188655	-0.414764	0.0124346	skull	6.04E-08
226	0.0149936	-0.408464	-0.0804012	skull	4.06E-08
227	0.0169881	-0.410789	-0.0750785	skull	6.28E-08
228	0.0180019	-0.408816	-0.0780997	skull	5.48E-08
229	0.0181095	-0.412348	-0.0708065	skull	7.33E-08
230	0.0195201	-0.412855	0.0154819	skull	7.39E-08
